path,asset_class,language,bytes,loc,tracked,dependency_graph_included
web/nginx.conf,frontend_build,conf,3073,90,True,False
web/package-lock.json,frontend_build,json,269760,7425,True,False
web/package.json,frontend_build,json,1435,52,True,False
web/playwright.config.ts,frontend_build,ts,1763,49,True,True
web/playwright.live.config.ts,frontend_build,ts,374,12,True,True
web/scripts/e2e-backend.sh,operations_development,sh,4627,118,True,False
web/scripts/e2e-f4.sh,operations_development,sh,957,30,True,False
web/src/App.test.tsx,test,tsx,5994,167,True,True
web/src/App.tsx,frontend_source,tsx,5089,145,True,True
web/src/adapters/assistant-ui/HpThread.tsx,frontend_source,tsx,8150,205,True,True
web/src/adapters/assistant-ui/runtime.ts,frontend_source,ts,2666,86,True,True
web/src/adapters/assistant-ui/types.test.ts,test,ts,2851,84,True,True
web/src/adapters/assistant-ui/types.ts,frontend_source,ts,1546,40,True,True
web/src/api/client.test.ts,test,ts,12446,325,True,True
web/src/api/client.ts,frontend_source,ts,9144,280,True,True
web/src/api/resources.ts,frontend_source,ts,7495,265,True,True
web/src/api/types.ts,frontend_source,ts,7001,295,True,True
web/src/components/ApprovalCard.test.tsx,test,tsx,3262,79,True,True
web/src/components/ApprovalCard.tsx,frontend_source,tsx,3353,92,True,True
web/src/components/ArtifactPanel.tsx,frontend_source,tsx,3350,93,True,True
web/src/components/ArtifactPreview.test.tsx,test,tsx,640,13,True,True
web/src/components/ArtifactPreview.tsx,frontend_source,tsx,1326,44,True,True
web/src/components/ChatPane.tsx,frontend_source,tsx,6540,175,True,True
web/src/components/ConversationSidebar.tsx,frontend_source,tsx,3558,110,True,True
web/src/components/LoginForm.test.tsx,test,tsx,2116,51,True,True
web/src/components/LoginForm.tsx,frontend_source,tsx,4678,139,True,True
web/src/components/QQBindingPanel.tsx,frontend_source,tsx,3467,105,True,True
web/src/components/RegistrationQqGate.tsx,frontend_source,tsx,1039,30,True,True
web/src/components/RunStatus.test.tsx,test,tsx,3834,124,True,True
web/src/components/RunStatus.tsx,frontend_source,tsx,4179,120,True,True
web/src/components/progressLabels.ts,frontend_source,ts,1120,30,True,True
web/src/components/trace/TraceDetail.tsx,frontend_source,tsx,3051,99,True,True
web/src/components/trace/TracePanel.tsx,frontend_source,tsx,2878,75,True,True
web/src/components/trace/TraceTree.tsx,frontend_source,tsx,3817,129,True,True
web/src/components/trace/traceStore.test.ts,test,ts,2444,82,True,True
web/src/components/trace/traceStore.ts,frontend_source,ts,5250,174,True,True
web/src/main.tsx,frontend_source,tsx,524,19,True,True
web/src/sse/runFeed.test.ts,test,ts,11916,353,True,True
web/src/sse/runFeed.ts,frontend_source,ts,12725,391,True,True
web/src/sse/sseClient.test.ts,test,ts,5280,155,True,True
web/src/sse/sseClient.ts,frontend_source,ts,5113,149,True,True
web/src/store/artifacts.test.ts,test,ts,5481,157,True,True
web/src/store/artifacts.ts,frontend_source,ts,9233,241,True,True
web/src/store/auth.ts,frontend_source,ts,1967,80,True,True
web/src/store/workbench.test.ts,test,ts,28842,850,True,True
web/src/store/workbench.ts,frontend_source,ts,28941,794,True,True
web/src/styles.css,frontend_source,css,12860,783,True,False
web/src/test/setup.ts,test,ts,852,28,True,True
web/src/utils/idempotency.test.ts,test,ts,1058,28,True,True
web/src/utils/idempotency.ts,frontend_source,ts,829,27,True,True
web/src/utils/tokenUsage.ts,frontend_source,ts,393,11,True,True
web/src/vite-env.d.ts,frontend_source,ts,38,1,True,True
web/tsconfig.json,frontend_build,json,700,27,True,False
web/tsconfig.node.json,frontend_build,json,592,17,True,False
web/vite.config.ts,frontend_build,ts,769,25,True,True
