path,symbol,operation,resource,evidence,method
src/persistence/repositories.py,RunRepository.discover_conversation,FROM,runs,src/persistence/repositories.py:148,SQL_LITERAL
src/persistence/repositories.py,RunRepository.direct_retry,FROM,runs,src/persistence/repositories.py:162,SQL_LITERAL
src/persistence/repositories.py,RunRepository.direct_retry,JOIN,messages,src/persistence/repositories.py:162,SQL_LITERAL
src/persistence/repositories.py,FileRepository.mark_deleted_if_unbound,FROM,message_files,src/persistence/repositories.py:267,SQL_LITERAL
src/persistence/repositories.py,FileRepository.mark_deleted_if_unbound,FROM,run_files,src/persistence/repositories.py:267,SQL_LITERAL
src/persistence/repositories.py,SessionRepository.transition_active,UPDATE,sessions,src/persistence/repositories.py:400,SQL_LITERAL
src/persistence/repositories.py,IdempotencyRepository.claim,INSERT INTO,idempotency_commands,src/persistence/repositories.py:438,SQL_LITERAL
src/persistence/repositories.py,OutboxRepository.claim_batch,FROM,outbox_events,src/persistence/repositories.py:481,SQL_LITERAL
src/persistence/repositories.py,OutboxRepository.claim_batch,UPDATE,SKIP,src/persistence/repositories.py:481,SQL_LITERAL
src/persistence/repositories.py,OutboxRepository.claim_batch,UPDATE,outbox_events,src/persistence/repositories.py:481,SQL_LITERAL
src/persistence/repositories.py,OutboxRepository.claim_batch,FROM,candidates,src/persistence/repositories.py:481,SQL_LITERAL
src/persistence/repositories.py,OutboxRepository.lock_owned_event,FROM,outbox_events,src/persistence/repositories.py:516,SQL_LITERAL
src/persistence/repositories.py,OutboxRepository.discover_context,FROM,outbox_events,src/persistence/repositories.py:523,SQL_LITERAL
src/persistence/repositories.py,AccountRepository.is_active,FROM,accounts,src/persistence/repositories.py:15,SQL_LITERAL
src/persistence/repositories.py,MessageRepository.context_messages,FROM,messages,src/persistence/repositories.py:61,SQL_LITERAL
src/persistence/repositories.py,RunRepository.context_subject,FROM,runs,src/persistence/repositories.py:131,SQL_LITERAL
src/persistence/repositories.py,RunRepository.context_subject,JOIN,conversations,src/persistence/repositories.py:131,SQL_LITERAL
src/persistence/repositories.py,RunRepository.context_subject,JOIN,sessions,src/persistence/repositories.py:131,SQL_LITERAL
src/persistence/repositories.py,RunRepository.context_subject,JOIN,messages,src/persistence/repositories.py:131,SQL_LITERAL
src/persistence/repositories.py,RunRepository.has_active,FROM,runs,src/persistence/repositories.py:155,SQL_LITERAL
src/persistence/repositories.py,FileRepository.list_ready_for_run,FROM,run_files,src/persistence/repositories.py:208,SQL_LITERAL
src/persistence/repositories.py,FileRepository.list_ready_for_run,JOIN,stored_files,src/persistence/repositories.py:208,SQL_LITERAL
src/persistence/repositories.py,FileRepository.mark_ready,UPDATE,stored_files,src/persistence/repositories.py:244,SQL_LITERAL
src/persistence/repositories.py,FileRepository.lock_ready_inputs,FROM,stored_files,src/persistence/repositories.py:288,SQL_LITERAL
src/persistence/repositories.py,SessionRepository.get_active,FROM,sessions,src/persistence/repositories.py:365,SQL_LITERAL
src/persistence/repositories.py,SessionRepository.get_or_create_active,FROM,sessions,src/persistence/repositories.py:383,SQL_LITERAL
src/persistence/repositories.py,SessionRepository.create_successor,FROM,sessions,src/persistence/repositories.py:413,SQL_LITERAL
src/persistence/repositories.py,WorkflowExecutionRepository.has_current,FROM,workflow_executions,src/persistence/repositories.py:428,SQL_LITERAL
src/persistence/repositories.py,IdempotencyRepository.claim,FROM,idempotency_commands,src/persistence/repositories.py:447,SQL_LITERAL
src/persistence/repositories.py,OutboxRepository.mark_processed,UPDATE,outbox_events,src/persistence/repositories.py:508,SQL_LITERAL
src/persistence/repositories.py,OutboxRepository.mark_retryable_failure,UPDATE,outbox_events,src/persistence/repositories.py:533,SQL_LITERAL
src/persistence/repositories.py,OutboxRepository.mark_dead_letter,UPDATE,outbox_events,src/persistence/repositories.py:545,SQL_LITERAL
src/persistence/repositories.py,ConversationRepository.get_for_account,FROM,conversations,src/persistence/repositories.py:26,SQL_LITERAL
src/persistence/repositories.py,ConversationRepository.allocate_messages,UPDATE,conversations,src/persistence/repositories.py:41,SQL_LITERAL
src/persistence/repositories.py,RunRepository.get_for_account,FROM,runs,src/persistence/repositories.py:118,SQL_LITERAL
src/persistence/repositories.py,FileRepository.get_for_account,FROM,stored_files,src/persistence/repositories.py:235,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._rank,UPDATE,source_records,src/research_activities/runtime.py:357,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._complete,UPDATE,workflow_executions,src/research_activities/runtime.py:755,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._fail,UPDATE,workflow_executions,src/research_activities/runtime.py:794,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._prepare,UPDATE,runs,src/research_activities/runtime.py:212,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._complete,UPDATE,runs,src/research_activities/runtime.py:749,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._fail,UPDATE,runs,src/research_activities/runtime.py:786,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._budget_ledger_entry,FROM,run_usage_ledger,src/research_activities/runtime.py:136,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._prepare,FROM,runs,src/research_activities/runtime.py:206,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._create_plan,FROM,tasks,src/research_activities/runtime.py:245,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._create_plan,JOIN,runs,src/research_activities/runtime.py:245,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._extract_evidence,FROM,source_records,src/research_activities/runtime.py:486,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._extract_evidence,JOIN,source_contents,src/research_activities/runtime.py:486,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._extract_evidence,JOIN,evidence_items,src/research_activities/runtime.py:486,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._assess_corroboration,FROM,evidence_items,src/research_activities/runtime.py:542,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._analyze_gaps,FROM,evidence_items,src/research_activities/runtime.py:567,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._publish,FROM,runs,src/research_activities/runtime.py:685,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._publish,JOIN,tasks,src/research_activities/runtime.py:685,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._publish,FROM,research_claims,src/research_activities/runtime.py:689,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._publish,JOIN,research_citations,src/research_activities/runtime.py:689,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._publish,JOIN,evidence_items,src/research_activities/runtime.py:689,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._publish,JOIN,source_records,src/research_activities/runtime.py:689,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._complete,FROM,runs,src/research_activities/runtime.py:738,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._fail,FROM,runs,src/research_activities/runtime.py:775,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._discover,FROM,source_records,src/research_activities/runtime.py:300,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._discover,FROM,source_records,src/research_activities/runtime.py:306,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._rank,FROM,source_records,src/research_activities/runtime.py:365,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._fetch,FROM,source_records,src/research_activities/runtime.py:384,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._normalized_count,FROM,source_records,src/research_activities/runtime.py:464,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._extract_evidence,FROM,evidence_items,src/research_activities/runtime.py:522,SQL_LITERAL
src/research_activities/runtime.py,ResearchActivities._synthesize,FROM,research_claims,src/research_activities/runtime.py:604,SQL_LITERAL
src/research_domain/persistence.py,TaskRepository.insert,INSERT INTO,tasks,src/research_domain/persistence.py:36,SQL_LITERAL
src/research_domain/persistence.py,TaskRepository.mark_triggered,UPDATE,tasks,src/research_domain/persistence.py:55,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.create_plan,INSERT INTO,research_plans,src/research_domain/persistence.py:91,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.store_content,INSERT INTO,source_contents,src/research_domain/persistence.py:193,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.store_content,UPDATE,source_records,src/research_domain/persistence.py:198,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.mark_fetch_failed,UPDATE,source_records,src/research_domain/persistence.py:220,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.save_stage_result,INSERT INTO,research_stage_results,src/research_domain/persistence.py:268,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.start_iteration,INSERT INTO,research_iterations,src/research_domain/persistence.py:275,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.save_corroboration,UPDATE,research_iterations,src/research_domain/persistence.py:284,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.save_gap_analysis,UPDATE,research_iterations,src/research_domain/persistence.py:299,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.save_report,INSERT INTO,research_reports,src/research_domain/persistence.py:321,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.verify_citations,UPDATE,research_reports,src/research_domain/persistence.py:420,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.compare_previous_report,UPDATE,research_reports,src/research_domain/persistence.py:518,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.store_content,UPDATE,source_records,src/research_domain/persistence.py:186,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.save_report,INSERT INTO,research_claims,src/research_domain/persistence.py:331,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.verify_citations,UPDATE,research_citations,src/research_domain/persistence.py:397,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.verify_citations,UPDATE,research_claims,src/research_domain/persistence.py:416,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.load_plan,FROM,research_plans,src/research_domain/persistence.py:98,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.load_plan,JOIN,tasks,src/research_domain/persistence.py:98,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.store_content,FROM,source_records,src/research_domain/persistence.py:174,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.store_content,FROM,source_records,src/research_domain/persistence.py:179,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.add_evidence,INSERT INTO,evidence_items,src/research_domain/persistence.py:237,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.stage_result,FROM,research_stage_results,src/research_domain/persistence.py:255,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.load_report,FROM,research_reports,src/research_domain/persistence.py:316,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.save_report,INSERT INTO,research_citations,src/research_domain/persistence.py:345,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.verify_citations,FROM,research_citations,src/research_domain/persistence.py:360,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.verify_citations,JOIN,evidence_items,src/research_domain/persistence.py:360,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.verify_citations,JOIN,research_claims,src/research_domain/persistence.py:360,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.verify_citations,JOIN,source_records,src/research_domain/persistence.py:360,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.verify_citations,JOIN,source_contents,src/research_domain/persistence.py:360,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.verify_citations,FROM,research_claims,src/research_domain/persistence.py:403,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.compare_previous_report,FROM,runs,src/research_domain/persistence.py:431,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.compare_previous_report,FROM,research_reports,src/research_domain/persistence.py:436,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.compare_previous_report,JOIN,runs,src/research_domain/persistence.py:436,SQL_LITERAL
src/research_domain/persistence.py,TaskRepository.lock_active,FROM,tasks,src/research_domain/persistence.py:48,SQL_LITERAL
src/research_domain/persistence.py,TaskRepository.update_schedule,UPDATE,tasks,src/research_domain/persistence.py:73,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.create_plan,FROM,runs,src/research_domain/persistence.py:87,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.add_candidates,FROM,runs,src/research_domain/persistence.py:116,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.add_candidates,INSERT INTO,source_records,src/research_domain/persistence.py:124,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.evidence_sources,FROM,source_records,src/research_domain/persistence.py:228,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.evidence_sources,JOIN,source_contents,src/research_domain/persistence.py:228,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.evidence_for_synthesis,FROM,evidence_items,src/research_domain/persistence.py:307,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.evidence_for_synthesis,JOIN,source_records,src/research_domain/persistence.py:307,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.compare_previous_report.snapshot,FROM,research_claims,src/research_domain/persistence.py:444,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.compare_previous_report.snapshot,JOIN,research_citations,src/research_domain/persistence.py:444,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.compare_previous_report.snapshot,JOIN,evidence_items,src/research_domain/persistence.py:444,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.compare_previous_report.snapshot,JOIN,source_records,src/research_domain/persistence.py:444,SQL_LITERAL
src/research_domain/persistence.py,ResearchRepository.fetch_candidates,FROM,source_records,src/research_domain/persistence.py:158,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.trigger_task,INSERT INTO,runs,src/research_domain/services.py:126,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.trigger_task,INSERT INTO,runs,src/research_domain/services.py:151,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.trigger_task,FROM,runs,src/research_domain/services.py:115,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.get_run,FROM,runs,src/research_domain/services.py:256,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.get_run,JOIN,research_reports,src/research_domain/services.py:256,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.list_evidence,FROM,evidence_items,src/research_domain/services.py:279,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.list_evidence,JOIN,source_records,src/research_domain/services.py:279,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.list_evidence,JOIN,runs,src/research_domain/services.py:279,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.get_report,FROM,research_reports,src/research_domain/services.py:303,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.get_report,JOIN,runs,src/research_domain/services.py:303,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.trigger_task,FROM,runs,src/research_domain/services.py:137,SQL_LITERAL
src/research_domain/services.py,ResearchTaskCommandService.list_evidence,FROM,runs,src/research_domain/services.py:289,SQL_LITERAL
src/session/db.py,WorkspaceDB.upsert_user,INSERT INTO,users,src/session/db.py:71,SQL_LITERAL
src/session/db.py,WorkspaceDB.insert_session,INSERT INTO,sessions,src/session/db.py:87,SQL_LITERAL
src/session/db.py,WorkspaceDB.complete_session,UPDATE,sessions,src/session/db.py:147,SQL_LITERAL
src/session/db.py,WorkspaceDB.get_session,FROM,sessions,src/session/db.py:117,SQL_LITERAL
src/web_api/auth.py,AuthService.login,UPDATE,web_auth_sessions,src/web_api/auth.py:81,SQL_LITERAL
src/web_api/auth.py,AuthService.login,INSERT INTO,web_auth_sessions,src/web_api/auth.py:91,SQL_LITERAL
src/web_api/auth.py,AuthService.authenticate,UPDATE,web_auth_sessions,src/web_api/auth.py:138,SQL_LITERAL
src/web_api/auth.py,AuthService.revoke,UPDATE,web_auth_sessions,src/web_api/auth.py:156,SQL_LITERAL
src/web_api/auth.py,AuthService.login,FROM,identity_bindings,src/web_api/auth.py:71,SQL_LITERAL
src/web_api/auth.py,AuthService.login,JOIN,accounts,src/web_api/auth.py:71,SQL_LITERAL
src/web_api/auth.py,AuthService.login,UPDATE,OF,src/web_api/auth.py:71,SQL_LITERAL
src/web_api/auth.py,AuthService.authenticate,FROM,web_auth_sessions,src/web_api/auth.py:120,SQL_LITERAL
src/web_api/auth.py,AuthService.authenticate,JOIN,accounts,src/web_api/auth.py:120,SQL_LITERAL
src/web_api/auth.py,AuthService.authenticate,JOIN,identity_bindings,src/web_api/auth.py:120,SQL_LITERAL
src/web_api/auth.py,AuthService.authenticate,UPDATE,OF,src/web_api/auth.py:120,SQL_LITERAL
src/web_api/fake_executor.py,FakeRunExecutor._handle,FROM,runs,src/web_api/fake_executor.py:81,SQL_LITERAL
src/web_api/fake_executor.py,FakeRunExecutor._stream_online,FROM,messages,src/web_api/fake_executor.py:121,SQL_LITERAL
src/web_api/queries.py,QueryService._message_files,FROM,message_files,src/web_api/queries.py:344,SQL_LITERAL
src/web_api/queries.py,QueryService._message_files,JOIN,stored_files,src/web_api/queries.py:344,SQL_LITERAL
src/web_api/queries.py,QueryService.get_conversation,FROM,conversations,src/web_api/queries.py:140,SQL_LITERAL
src/web_api/queries.py,QueryService.get_conversation,FROM,runs,src/web_api/queries.py:147,SQL_LITERAL
src/web_api/queries.py,QueryService.get_conversation,JOIN,messages,src/web_api/queries.py:147,SQL_LITERAL
src/web_api/queries.py,QueryService.list_messages,FROM,conversations,src/web_api/queries.py:232,SQL_LITERAL
src/web_api/queries.py,QueryService.get_run,FROM,runs,src/web_api/queries.py:283,SQL_LITERAL
src/web_api/queries.py,QueryService.get_run,JOIN,messages,src/web_api/queries.py:283,SQL_LITERAL
src/web_api/queries.py,QueryService.rename_conversation,UPDATE,conversations,src/web_api/queries.py:300,SQL_LITERAL
src/web_api/queries.py,QueryService.rename_conversation,FROM,conversations,src/web_api/queries.py:308,SQL_LITERAL
src/web_api/queries.py,QueryService.list_conversations,FROM,conversations,src/web_api/queries.py:187,SQL_LITERAL
src/web_api/queries.py,QueryService.list_messages,FROM,messages,src/web_api/queries.py:246,SQL_LITERAL
src/web_api/sse.py,load_run_snapshot,FROM,runs,src/web_api/sse.py:64,SQL_LITERAL
src/web_api/sse.py,load_run_snapshot,JOIN,messages,src/web_api/sse.py:64,SQL_LITERAL
src/web_artifacts/build.py,ArtifactBuildService._prepare,UPDATE,artifact_versions,src/web_artifacts/build.py:62,SQL_LITERAL
src/web_artifacts/build.py,ArtifactBuildService._complete,UPDATE,artifact_versions,src/web_artifacts/build.py:74,SQL_LITERAL
src/web_artifacts/build.py,ArtifactBuildService._complete,UPDATE,artifacts,src/web_artifacts/build.py:79,SQL_LITERAL
src/web_artifacts/build.py,ArtifactBuildService._complete,FROM,artifact_versions,src/web_artifacts/build.py:79,SQL_LITERAL
src/web_artifacts/build.py,ArtifactBuildService._fail,UPDATE,artifact_versions,src/web_artifacts/build.py:86,SQL_LITERAL
src/web_artifacts/build.py,ArtifactBuildService._prepare,FROM,artifact_versions,src/web_artifacts/build.py:49,SQL_LITERAL
src/web_artifacts/build.py,ArtifactBuildService._prepare,JOIN,artifacts,src/web_artifacts/build.py:49,SQL_LITERAL
src/web_artifacts/build.py,ArtifactBuildService._prepare,JOIN,messages,src/web_artifacts/build.py:49,SQL_LITERAL
src/web_artifacts/build.py,ArtifactBuildService._prepare,JOIN,artifact_versions,src/web_artifacts/build.py:49,SQL_LITERAL
src/web_artifacts/build.py,ArtifactBuildService._prepare,UPDATE,OF,src/web_artifacts/build.py:49,SQL_LITERAL
src/web_artifacts/outbox.py,ArtifactOutboxService.fail_version,UPDATE,artifact_versions,src/web_artifacts/outbox.py:57,SQL_LITERAL
src/web_artifacts/outbox.py,ArtifactOutboxService.recover_expired,UPDATE,artifact_outbox_events,src/web_artifacts/outbox.py:68,SQL_LITERAL
src/web_artifacts/outbox.py,ArtifactOutboxService.claim,FROM,artifact_outbox_events,src/web_artifacts/outbox.py:17,SQL_LITERAL
src/web_artifacts/outbox.py,ArtifactOutboxService.claim,UPDATE,SKIP,src/web_artifacts/outbox.py:17,SQL_LITERAL
src/web_artifacts/outbox.py,ArtifactOutboxService.claim,UPDATE,artifact_outbox_events,src/web_artifacts/outbox.py:17,SQL_LITERAL
src/web_artifacts/outbox.py,ArtifactOutboxService.claim,FROM,candidates,src/web_artifacts/outbox.py:17,SQL_LITERAL
src/web_artifacts/outbox.py,ArtifactOutboxService.mark_processed,UPDATE,artifact_outbox_events,src/web_artifacts/outbox.py:28,SQL_LITERAL
src/web_artifacts/outbox.py,ArtifactOutboxService.retry,UPDATE,artifact_outbox_events,src/web_artifacts/outbox.py:38,SQL_LITERAL
src/web_artifacts/outbox.py,ArtifactOutboxService.dead_letter,UPDATE,artifact_outbox_events,src/web_artifacts/outbox.py:48,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService._enqueue,INSERT INTO,artifact_outbox_events,src/web_artifacts/services.py:210,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService.create_artifact,INSERT INTO,artifacts,src/web_artifacts/services.py:53,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService.create_artifact,INSERT INTO,artifact_versions,src/web_artifacts/services.py:58,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService.create_version,INSERT INTO,artifact_versions,src/web_artifacts/services.py:100,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService._detail,FROM,artifact_versions,src/web_artifacts/services.py:158,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService._artifact_row,FROM,artifacts,src/web_artifacts/services.py:167,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService._version_row,FROM,artifact_versions,src/web_artifacts/services.py:177,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService.create_artifact,FROM,messages,src/web_artifacts/services.py:42,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService.create_version,FROM,artifacts,src/web_artifacts/services.py:80,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService.create_version,FROM,artifact_versions,src/web_artifacts/services.py:88,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService.create_version,FROM,artifact_versions,src/web_artifacts/services.py:93,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService.list_for_message,FROM,messages,src/web_artifacts/services.py:116,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService.list_for_message,FROM,artifacts,src/web_artifacts/services.py:122,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService.list_versions,FROM,artifact_versions,src/web_artifacts/services.py:143,SQL_LITERAL
src/web_artifacts/services.py,ArtifactService.list_for_message,FROM,artifact_versions,src/web_artifacts/services.py:128,SQL_LITERAL
src/web_domain/file_cleanup.py,FileCleanupService._complete,UPDATE,stored_files,src/web_domain/file_cleanup.py:72,SQL_LITERAL
src/web_domain/file_cleanup.py,FileCleanupService._claim,UPDATE,stored_files,src/web_domain/file_cleanup.py:62,SQL_LITERAL
src/web_domain/file_cleanup.py,FileCleanupService._claim,FROM,stored_files,src/web_domain/file_cleanup.py:50,SQL_LITERAL
src/web_domain/file_cleanup.py,FileCleanupService._claim,FROM,message_files,src/web_domain/file_cleanup.py:50,SQL_LITERAL
src/web_domain/file_cleanup.py,FileCleanupService._claim,FROM,run_files,src/web_domain/file_cleanup.py:50,SQL_LITERAL
src/web_domain/file_cleanup.py,FileCleanupService._claim,UPDATE,SKIP,src/web_domain/file_cleanup.py:50,SQL_LITERAL
src/web_domain/file_services.py,FileService.lineage,FROM,stored_files,src/web_domain/file_services.py:202,SQL_LITERAL
src/web_domain/file_services.py,FileService.lineage,FROM,stored_files,src/web_domain/file_services.py:202,SQL_LITERAL
src/web_domain/file_services.py,FileService.lineage,JOIN,lineage,src/web_domain/file_services.py:202,SQL_LITERAL
src/web_domain/file_services.py,FileService.lineage,FROM,lineage,src/web_domain/file_services.py:202,SQL_LITERAL
src/web_domain/file_services.py,FileService._output_is_visible,FROM,message_files,src/web_domain/file_services.py:232,SQL_LITERAL
src/web_domain/lifecycle.py,WebRunLifecycleService.prepare,UPDATE,workflow_executions,src/web_domain/lifecycle.py:70,SQL_LITERAL
src/web_domain/lifecycle.py,WebRunLifecycleService.prepare,UPDATE,runs,src/web_domain/lifecycle.py:77,SQL_LITERAL
src/web_domain/lifecycle.py,WebRunLifecycleService.prepare,FROM,runs,src/web_domain/lifecycle.py:53,SQL_LITERAL
src/web_domain/lifecycle.py,WebRunLifecycleService._authority,FROM,runs,src/web_domain/lifecycle.py:139,SQL_LITERAL
src/web_domain/lifecycle.py,WebRunLifecycleService._account_for,FROM,runs,src/web_domain/lifecycle.py:147,SQL_LITERAL
src/web_domain/lifecycle.py,WebRunLifecycleService.prepare,FROM,workflow_executions,src/web_domain/lifecycle.py:60,SQL_LITERAL
src/web_domain/outbox.py,OutboxService.dead_letter,UPDATE,runs,src/web_domain/outbox.py:126,SQL_LITERAL
src/web_domain/run_usage_projection.py,load_run_budget_projection,FROM,run_budgets,src/web_domain/run_usage_projection.py:96,SQL_LITERAL
src/web_domain/run_usage_projection.py,load_run_budget_projection,FROM,run_usage_ledger,src/web_domain/run_usage_projection.py:99,SQL_LITERAL
src/web_domain/services.py,CommandService.complete_run,INSERT INTO,message_files,src/web_domain/services.py:384,SQL_LITERAL
src/web_domain/services.py,CommandService.complete_run,FROM,run_files,src/web_domain/services.py:384,SQL_LITERAL
src/web_domain/services.py,CommandService.complete_run,JOIN,messages,src/web_domain/services.py:384,SQL_LITERAL
src/web_domain/services.py,CommandService._send_result_for_run,FROM,messages,src/web_domain/services.py:469,SQL_LITERAL
src/web_domain/services.py,CommandService._send_result_for_run,JOIN,runs,src/web_domain/services.py:469,SQL_LITERAL
src/web_domain/services.py,CommandService._snapshot_for_run,FROM,runs,src/web_domain/services.py:499,SQL_LITERAL
src/web_domain/services.py,CommandService._snapshot_for_run,FROM,messages,src/web_domain/services.py:501,SQL_LITERAL
src/web_domain/services.py,CommandService._message_file_dtos,FROM,message_files,src/web_domain/services.py:561,SQL_LITERAL
src/web_domain/services.py,CommandService._message_file_dtos,JOIN,stored_files,src/web_domain/services.py:561,SQL_LITERAL
src/web_domain/services.py,CommandService.create_conversation,FROM,conversations,src/web_domain/services.py:119,SQL_LITERAL
src/web_domain/services.py,CommandService.start_run,UPDATE,runs,src/web_domain/services.py:364,SQL_LITERAL
src/web_domain/services.py,CommandService.cancel_run,UPDATE,file_action_approvals,src/web_domain/services.py:250,SQL_LITERAL
src/web_domain/services.py,CommandService.send_message,FROM,stored_files,src/web_domain/services.py:174,SQL_LITERAL
src/web_domain/workflow_execution.py,PostgresWorkflowExecutionStore.prepare_start,INSERT INTO,workflow_executions,src/web_domain/workflow_execution.py:42,SQL_LITERAL
src/web_domain/workflow_execution.py,PostgresWorkflowExecutionStore.record_started,UPDATE,workflow_executions,src/web_domain/workflow_execution.py:58,SQL_LITERAL
src/web_domain/workflow_execution.py,PostgresWorkflowExecutionStore.record_cancel_requested,UPDATE,workflow_executions,src/web_domain/workflow_execution.py:82,SQL_LITERAL
src/web_domain/workflow_execution.py,PostgresWorkflowExecutionStore.record_temporal_fact,UPDATE,workflow_executions,src/web_domain/workflow_execution.py:113,SQL_LITERAL
src/web_domain/workflow_execution.py,PostgresWorkflowExecutionStore.prepare_start,FROM,runs,src/web_domain/workflow_execution.py:20,SQL_LITERAL
src/web_domain/workflow_execution.py,PostgresWorkflowExecutionStore.prepare_start,FROM,workflow_executions,src/web_domain/workflow_execution.py:24,SQL_LITERAL
